ID	CID	YEAR	CA	RADDIST	ANGLE	XCAL	YCAL	XPIX	YPIX	RADDISTR	RRADDISTR	CWTALL
LOW_PINUS	8730	2008	460.38	158600.7	179.961	107.78	158600.64	881	14034	972	50.41	4.09
LOW_PINUS	8731	2008	851.25	158602.7	179.899	279.56	158602.48	1005	14035	1017	53.11	4.02
LOW_PINUS	8732	2008	867.86	158605.7	179.859	390.59	158605.22	1085	14037	1042	54.63	3.51
LOW_PINUS	8733	2008	424.9	158603.5	179.729	751.09	158601.67	1344	14035	1106	58.29	4.85
LOW_PINUS	8734	2008	568.8	158613.3	179.832	464.43	158612.59	1138	14042	1059	55.45	4.23
LOW_PINUS	8735	2008	678.36	158617.8	180.025	-69.39	158617.75	754	14046	958	48.34	4.61
LOW_PINUS	8736	2008	657.48	158615.9	179.949	140.42	158615.86	905	14045	1003	51.92	3.62
LOW_PINUS	8737	2008	494.41	158616.1	179.971	80.05	158616.13	862	14045	983	50.58	4.3
LOW_PINUS	8738	2008	569.01	158618.5	179.99	28.19	158618.53	824	14047	978	49.75	4.61
LOW_PINUS	8739	2008	551.74	158619.7	179.883	324.32	158619.41	1037	14047	1042	54.64	3.97
LOW_PINUS	8740	2008	829.14	158627.6	180.039	-106.77	158627.53	727	14053	963	48.53	4.29
LOW_PINUS	8741	2008	826.71	158635	179.818	502.68	158634.22	1165	14058	1087	57.12	4.02
LOW_PINUS	8742	2008	489.78	158635.2	179.724	763.38	158633.31	1353	14057	1140	60.15	5.85
LOW_PINUS	8743	2008	794.69	158635	179.896	287.36	158634.78	1011	14058	1050	54.87	3.59
LOW_PINUS	8744	2008	407.11	158635.1	179.958	114.93	158635.08	887	14059	1009	52.36	3.71
LOW_PINUS	8745	2008	1062.66	158643.8	179.855	402.53	158643.33	1093	14065	1081	56.62	3.93
LOW_PINUS	8746	2008	452.4	158643.5	179.968	87.5	158643.45	867	14065	1011	52.13	3.31
LOW_PINUS	8747	2008	618.95	158649.3	179.829	473.28	158648.64	1144	14068	1096	57.45	4.23
LOW_PINUS	8748	2008	638.11	158648.1	179.88	331.79	158647.8	1043	14068	1071	56.2	3.62
LOW_PINUS	8749	2008	570.44	158650.8	180.022	-61	158650.8	760	14070	992	50.07	3.86
LOW_PINUS	8750	2008	479.68	158649.3	179.987	35.07	158649.27	829	14069	1010	51.43	4.83
LOW_PINUS	8751	2008	859.76	158655.6	179.946	150.63	158655.53	912	14073	1048	54.2	4.08
LOW_PINUS	8752	2008	683.65	158661.9	180.035	-97.63	158661.89	734	14078	998	50.31	4.65
LOW_PINUS	8753	2008	600.39	158666	179.72	775.66	158664.16	1362	14080	1172	61.91	4.42
LOW_PINUS	8754	2008	714.34	158665.6	179.894	294.47	158665.34	1016	14080	1082	56.58	3.93
LOW_PINUS	8755	2008	433.39	158666.6	179.956	122.46	158666.55	892	14081	1044	54.14	3.43
LOW_PINUS	8756	2008	834.22	158676.6	179.815	513.67	158675.73	1173	14088	1133	59.42	2.98
LOW_PINUS	8757	2008	387.16	158673	179.966	95.42	158672.97	873	14086	1042	53.85	3.84
LOW_PINUS	8758	2008	789.58	158681	179.851	412.65	158680.44	1101	14091	1120	58.62	3.9
LOW_PINUS	8759	2008	462.94	158677.7	179.984	44.27	158677.72	836	14089	1039	52.99	6.49
LOW_PINUS	8760	2008	449.95	158676	179.878	336.92	158675.66	1046	14088	1100	57.72	3.9
LOW_PINUS	8761	2008	696.56	158685.5	179.825	483.37	158684.81	1152	14094	1134	59.52	4.24
LOW_PINUS	8762	2008	475.58	158679.3	180.019	-52.62	158679.33	766	14090	1022	51.61	5.08
LOW_PINUS	8763	2008	747.38	158694.9	180.032	-88.57	158694.86	740	14102	1032	52.04	4.62
LOW_PINUS	8764	2008	343.85	158691.5	179.952	133.62	158691.39	900	14099	1075	55.69	3.04
LOW_PINUS	8765	2008	523.95	158697.3	179.941	162.61	158697.17	921	14103	1095	56.57	3.62
LOW_PINUS	8766	2008	925.95	158698.6	179.891	303.17	158698.34	1022	14104	1117	58.46	4.61
LOW_PINUS	8767	2008	538.43	158702.5	179.717	784.61	158700.56	1368	14106	1210	63.91	5.2
LOW_PINUS	8768	2008	551.65	158703.1	179.962	104.99	158703.05	879	14107	1074	55.66	3.89
LOW_PINUS	8769	2008	494.49	158701.5	179.875	347.07	158701.16	1054	14106	1128	59.18	4.92
LOW_PINUS	8770	2008	498.63	158709.5	180.016	-44.48	158709.47	772	14112	1054	53.24	4.9
LOW_PINUS	8771	2008	497.82	158709.9	179.981	53.28	158709.91	842	14112	1072	54.76	5.1
LOW_PINUS	8772	2008	705.68	158713	179.811	524.36	158712.14	1181	14114	1174	61.45	3.38
LOW_PINUS	8773	2008	949.85	158719	179.846	427.72	158718.42	1112	14119	1159	60.59	4.11
LOW_PINUS	8774	2008	682.15	158723.9	179.822	491.93	158723.16	1158	14122	1173	61.64	4.13
LOW_PINUS	8775	2008	409.91	158719.9	179.95	139.03	158719.81	904	14120	1106	57.26	4.01
LOW_PINUS	8776	2008	882.33	158729.6	180.028	-77.36	158729.56	748	14127	1068	53.88	4.75
LOW_PINUS	8777	2008	669.6	158732	179.938	171.28	158731.95	927	14128	1132	58.53	3.98
LOW_PINUS	8778	2008	967.83	158734.9	179.887	314.23	158734.58	1030	14130	1155	60.51	5.13
LOW_PINUS	8779	2008	434.42	158732.3	179.872	355.97	158731.92	1060	14128	1161	60.91	4.94
LOW_PINUS	8780	2008	639.93	158736.8	179.959	114.35	158736.75	886	14132	1111	57.65	4.03
LOW_PINUS	8781	2008	582.68	158739.1	179.712	798.88	158737.11	1378	14132	1248	65.92	5.84
LOW_PINUS	8782	2008	769.3	158744.6	180.013	-36.28	158744.64	778	14137	1091	55.14	4.49
LOW_PINUS	8783	2008	755.62	158744.7	179.978	61.14	158744.64	848	14137	1108	56.71	5.35
LOW_PINUS	8784	2008	470.86	158746.3	179.81	527.77	158745.38	1183	14138	1208	63.19	4.09
LOW_PINUS	8785	2008	411.71	158753.7	179.946	150.31	158753.59	912	14144	1145	59.22	3.35
LOW_PINUS	8786	2008	708.25	158758.9	179.843	433.78	158758.33	1116	14147	1200	62.7	4.5
LOW_PINUS	8787	2008	352.78	158755.3	179.82	498.87	158754.55	1163	14145	1206	63.42	4.17
LOW_PINUS	8788	2008	477.27	158761.2	179.869	363.6	158760.81	1065	14149	1191	62.47	4.97
LOW_PINUS	8789	2008	471.83	158768.4	179.706	813.85	158766.34	1389	14153	1278	67.51	5.67
LOW_PINUS	8790	2008	702.13	158768	180.024	-66.19	158767.95	756	14154	1108	55.92	4.84
LOW_PINUS	8791	2008	608.68	158770.4	179.935	180.94	158770.25	934	14156	1171	60.69	3.64
LOW_PINUS	8792	2008	624.68	158770.2	179.955	124.87	158770.17	894	14156	1149	59.57	3.68
LOW_PINUS	8793	2008	1140.97	158775.3	179.883	325.53	158774.92	1038	14159	1197	62.77	5.07
LOW_PINUS	8794	2008	653.02	158782.6	179.807	536.04	158781.72	1189	14164	1248	65.19	3.28
LOW_PINUS	8795	2008	658.71	158782	180.009	-24.47	158781.95	786	14164	1132	57.24	5.06
LOW_PINUS	8796	2008	540.99	158781.9	179.975	70.09	158781.92	854	14164	1147	58.85	5.9
LOW_PINUS	8797	2008	498.68	158782.2	179.817	506.23	158781.34	1168	14164	1236	64.91	2.91
LOW_PINUS	8798	2008	425.75	158786.5	179.943	157.1	158786.38	917	14167	1182	61.1	3.22
LOW_PINUS	8799	2008	431.62	158790.4	179.842	437.32	158789.78	1118	14170	1232	64.35	4.04
LOW_PINUS	8800	2008	363.07	158791.4	179.867	368.18	158790.97	1069	14171	1222	64.1	5.48
LOW_PINUS	8801	2008	502.74	158800	179.703	823.82	158797.88	1396	14176	1311	69.25	5.56
LOW_PINUS	8802	2008	509.34	158801	180.021	-57.57	158801	763	14178	1142	57.65	5.46
LOW_PINUS	8803	2008	387.41	158800.6	179.952	132.73	158800.58	899	14178	1184	61.34	4.7
LOW_PINUS	8804	2008	759.43	158808	179.932	189.7	158807.92	940	14183	1209	62.78	3.84
LOW_PINUS	8805	2008	859.4	158816.3	179.88	333.93	158816	1044	14189	1240	65.07	4.81
LOW_PINUS	8806	2008	454.5	158815.4	179.803	547.12	158814.47	1197	14188	1285	66.98	4.43
LOW_PINUS	8807	2008	544.38	158813.2	179.815	512.67	158812.36	1173	14186	1269	66.57	4.43
LOW_PINUS	8808	2008	658.74	158817.4	180.005	-13.35	158817.36	794	14190	1170	59.2	5.24
LOW_PINUS	8809	2008	594.07	158819.2	179.971	81.13	158819.2	862	14191	1186	61.04	6
LOW_PINUS	8810	2008	249.55	158817.4	179.844	433.56	158816.78	1116	14189	1258	65.73	3.63
LOW_PINUS	8811	2008	430.39	158824.1	179.941	162.82	158824.03	921	14194	1222	63.13	4.24
LOW_PINUS	8812	2008	315.53	158819.5	179.866	371.11	158819.11	1071	14191	1251	65.61	4.61
LOW_PINUS	8813	2008	295.13	158828.3	179.95	137.31	158828.22	903	14197	1213	62.81	3.97
LOW_PINUS	8814	2008	911.58	158836.7	180.018	-49.75	158836.66	768	14204	1180	59.59	5.29
LOW_PINUS	8815	2008	352.9	158834.7	179.7	830.31	158832.53	1401	14201	1346	71.1	6.06
LOW_PINUS	8816	2008	460.63	158843.7	179.928	200.43	158843.55	948	14209	1246	64.87	4.48
LOW_PINUS	8817	2008	498.79	158844.5	179.812	522.39	158843.67	1180	14209	1304	68.29	5
LOW_PINUS	8818	2008	345.38	158844.4	179.864	376.49	158843.92	1075	14209	1277	66.97	4.59
LOW_PINUS	8819	2008	527.55	158849.1	179.841	441.83	158848.48	1122	14212	1291	67.41	5.35
LOW_PINUS	8820	2008	416.6	158849.4	179.799	556.81	158848.41	1204	14212	1322	68.84	4.74
LOW_PINUS	8821	2008	687.46	158853.1	179.877	340.55	158852.72	1049	14215	1278	67.06	5.38
LOW_PINUS	8822	2008	777.64	158854.5	180.002	-5.53	158854.47	800	14216	1210	61.25	5.04
LOW_PINUS	8823	2008	420.79	158855.3	179.937	173.56	158855.16	929	14217	1255	64.93	4.47
LOW_PINUS	8824	2008	502.05	158856.5	179.967	91.73	158856.42	870	14218	1225	63.24	5.81
LOW_PINUS	8825	2008	317.71	158859.8	179.947	147.4	158859.7	910	14220	1250	64.67	4.76
LOW_PINUS	8826	2008	300.23	158866.3	179.696	842.51	158864.09	1410	14223	1385	73.1	6.03
LOW_PINUS	8827	2008	350.54	158871.5	179.861	384.55	158871.08	1080	14228	1306	68.49	5.01
LOW_PINUS	8828	2008	614.93	158874.9	180.014	-39.89	158874.94	775	14231	1221	61.69	5.15
LOW_PINUS	8829	2008	537.71	158878.5	179.923	212.91	158878.31	957	14234	1282	66.94	4.51
LOW_PINUS	8830	2008	471.3	158877.4	179.809	529.95	158876.5	1185	14232	1340	70.07	5.7
LOW_PINUS	8831	2008	359.26	158877.3	179.797	563.91	158876.28	1209	14232	1350	70.37	4.29
LOW_PINUS	8832	2008	638.95	158884.1	179.874	350	158883.73	1056	14237	1311	68.78	4.94
LOW_PINUS	8833	2008	449.77	158884.3	179.837	452.81	158883.66	1130	14237	1328	69.42	5.24
LOW_PINUS	8834	2008	424.97	158889.8	179.933	187.14	158889.7	939	14242	1291	67	4.86
LOW_PINUS	8835	2008	846.29	158891	179.998	4.83	158891.05	807	14243	1248	63.24	4.53
LOW_PINUS	8836	2008	467.48	158889.4	179.964	99.5	158889.41	876	14241	1259	65.14	5.56
LOW_PINUS	8837	2008	266.67	158889.1	179.944	155.36	158889.05	916	14241	1283	66.33	5.39
LOW_PINUS	8838	2008	42.99	158890	179.694	848.81	158887.75	1414	14240	1412	74.49	5.22
LOW_PINUS	8839	2008	257.6	158897.9	179.859	391.19	158897.38	1085	14247	1334	69.94	5.94
LOW_PINUS	8840	2008	2.04	158894	179.938	172.46	158893.91	928	14245	1294	66.93	4.35
LOW_PINUS	8841	2008	306.83	158907.5	179.794	570.53	158906.48	1214	14254	1381	72.04	5.65
LOW_PINUS	8842	2008	1000.9	158914.3	180.01	-27.81	158914.25	784	14259	1263	63.86	4.57
LOW_PINUS	8843	2008	517.76	158911	179.807	534.3	158910.16	1188	14256	1375	71.85	6.14
LOW_PINUS	8844	2008	435.06	158911.2	179.919	223.45	158911.08	965	14257	1315	68.8	5.2
LOW_PINUS	8845	2008	191	158909.9	179.692	855.01	158907.63	1419	14255	1436	75.71	5.6
LOW_PINUS	8846	2008	443.74	158913.4	179.87	359.38	158913.03	1062	14258	1342	70.4	5.5
LOW_PINUS	8847	2008	664.9	158922.8	179.833	463.17	158922.16	1137	14265	1368	71.6	5.37
LOW_PINUS	8848	2008	652.77	158922.6	179.96	110.78	158922.58	884	14265	1294	67.17	5.62
LOW_PINUS	8849	2008	367.5	158918.6	179.941	163.91	158918.56	922	14262	1317	68.04	5.46
LOW_PINUS	8850	2008	382.55	158924.5	179.929	196.31	158924.38	945	14267	1326	68.96	4.99
LOW_PINUS	8851	2008	432.11	158923.6	179.995	13.42	158923.63	814	14266	1282	65.05	4.61
LOW_PINUS	8852	2008	413.41	158925.3	179.856	398.91	158924.8	1091	14267	1362	71.36	5.6
LOW_PINUS	8853	2008	220.19	158932.6	179.791	580.38	158931.52	1221	14272	1407	73.49	5.79
LOW_PINUS	8854	2008	169.59	158934.4	179.69	860.92	158932.08	1423	14272	1464	77.16	6.77
LOW_PINUS	8855	2008	442.82	158940.9	179.916	232.59	158940.69	971	14278	1346	70.4	5.48
LOW_PINUS	8856	2008	475.95	158943	179.869	364.66	158942.55	1066	14280	1373	72.02	5.38
LOW_PINUS	8857	2008	563.34	158946.1	179.803	545.97	158945.2	1197	14282	1415	73.78	5.76
LOW_PINUS	8858	2008	700.41	158952.9	180.004	-10.45	158952.88	796	14287	1307	66.14	5.14
LOW_PINUS	8859	2008	369.46	158947.4	179.937	173.74	158947.31	929	14283	1348	69.74	5.94
LOW_PINUS	8860	2008	345.47	158953	179.991	24.11	158953.02	821	14287	1312	66.69	4.67
LOW_PINUS	8861	2008	288.19	158952.2	179.854	405.67	158951.69	1096	14286	1390	72.79	5.83
LOW_PINUS	8862	2008	305.63	158957.4	179.925	207.39	158957.28	953	14290	1360	70.92	5.85
LOW_PINUS	8863	2008	498.52	158958.4	179.956	122.43	158958.33	892	14291	1336	69.28	6.65
LOW_PINUS	8864	2008	233.18	158956.6	179.83	472.68	158955.91	1144	14289	1403	73.53	4.28
LOW_PINUS	8865	2008	277.81	158957.3	179.788	588.01	158956.19	1227	14289	1432	74.87	6.16
LOW_PINUS	8866	2008	109.36	158959.7	179.689	863.22	158957.36	1425	14290	1490	78.51	6.61
LOW_PINUS	8867	2008	356.25	158967.8	179.866	371.95	158967.38	1071	14298	1399	73.38	5.73
LOW_PINUS	8868	2008	424.48	158972.3	179.914	239.17	158972.13	976	14301	1379	72.11	5.72
LOW_PINUS	8869	2008	238.57	158973.7	179.934	181.88	158973.61	935	14302	1374	71.22	5.53
LOW_PINUS	8870	2008	428.62	158977.8	179.8	555.2	158976.78	1203	14304	1450	75.49	6.3
LOW_PINUS	8871	2008	190.03	158975.6	179.851	413.35	158975.03	1101	14303	1414	74	5.69
LOW_PINUS	8872	2008	460.74	158982.7	179.988	33.32	158982.69	828	14309	1343	68.37	5.05
LOW_PINUS	8873	2008	422.29	158986.3	179.829	475.27	158985.63	1146	14311	1433	75.12	4.51
LOW_PINUS	8874	2008	543.43	158985.9	180.002	-5.04	158985.88	800	14311	1341	67.88	4.54
LOW_PINUS	8875	2008	283.69	158986.2	179.787	592.09	158985.13	1230	14310	1461	76.43	5.75
LOW_PINUS	8876	2008	166.66	158983.7	179.687	869.39	158981.36	1429	14308	1518	79.95	5.68
LOW_PINUS	8877	2008	412.29	158991.5	179.864	378.39	158991.06	1076	14315	1425	74.73	5.55
LOW_PINUS	8878	2008	392.81	158993	179.953	129.05	158993	897	14316	1374	71.21	7.42
LOW_PINUS	8879	2008	354.67	158996.4	179.922	216.52	158996.28	960	14318	1400	73.16	5.67
LOW_PINUS	8880	2008	182.55	158997.9	179.849	419.6	158997.38	1106	14319	1437	75.17	6.2
LOW_PINUS	8881	2008	221.41	158998.4	179.933	186.33	158998.31	938	14320	1399	72.59	5.65
LOW_PINUS	8882	2008	260.76	158999.8	179.912	245.16	158999.64	980	14321	1408	73.6	4.4
LOW_PINUS	8883	2008	117.06	159006.2	179.685	873.27	159003.78	1432	14324	1543	81.24	6.52
LOW_PINUS	8884	2008	312.83	159009.2	179.798	561.59	159008.23	1208	14327	1482	77.22	6.41
LOW_PINUS	8885	2008	419.78	159014.2	179.985	40.43	159014.19	833	14331	1375	70.08	5.23
LOW_PINUS	8886	2008	580.21	159015.6	179.86	387.76	159015.14	1083	14332	1451	76.09	4.91
LOW_PINUS	8887	2008	518.21	159015.6	179.999	3.44	159015.64	806	14332	1373	69.55	4.75
LOW_PINUS	8888	2008	169.78	159013.9	179.786	595.17	159012.77	1232	14330	1489	77.92	6.03
LOW_PINUS	8889	2008	245.18	159016.9	179.825	484.82	159016.17	1153	14333	1465	76.9	5.61
LOW_PINUS	8890	2008	291.71	159024.1	179.847	425.88	159023.55	1110	14338	1464	76.54	5.86
LOW_PINUS	8891	2008	260.93	159026.1	179.68	887.64	159023.61	1442	14338	1572	82.68	6.47
LOW_PINUS	8892	2008	286.54	159026.8	179.908	254.72	159026.61	987	14340	1436	75.04	4.94
LOW_PINUS	8893	2008	227.24	159025.5	179.949	142.35	159025.41	906	14339	1413	73.14	6.95
LOW_PINUS	8894	2008	259.85	159025.3	179.93	193.4	159025.22	943	14339	1427	74.16	6.45
LOW_PINUS	8895	2008	294.54	159029.8	179.919	226.01	159029.67	967	14342	1434	75.02	5.48
LOW_PINUS	8896	2008	330.97	159035.3	179.794	571.8	159034.28	1215	14346	1509	78.73	5.55
LOW_PINUS	8897	2008	288.58	159041.5	179.782	604.95	159040.38	1239	14350	1517	79.49	5.86
LOW_PINUS	8898	2008	482.32	159042.6	179.859	392.34	159042.13	1086	14351	1478	77.48	5.62
LOW_PINUS	8899	2008	498.12	159046.4	179.997	8.41	159046.42	810	14354	1404	71.18	5.14
LOW_PINUS	8900	2008	256.14	159042.3	179.984	44.07	159042.3	836	14351	1403	71.55	5.26
LOW_PINUS	8901	2008	197.25	159043.6	179.823	492.54	159042.88	1158	14352	1493	78.45	5.44
LOW_PINUS	8902	2008	213.35	159050.2	179.678	894.96	159047.69	1447	14355	1599	84.07	5.74
LOW_PINUS	8903	2008	270.73	159052	179.843	435.38	159051.41	1117	14358	1493	78	6.37
LOW_PINUS	8904	2008	224.54	159053.1	179.906	262.33	159052.91	993	14359	1464	76.48	5.22
LOW_PINUS	8905	2008	352.72	159055	179.928	199.68	159054.88	948	14360	1457	75.83	6.54
LOW_PINUS	8906	2008	265.35	159056.5	179.945	152.06	159056.45	913	14362	1449	74.94	6.95
LOW_PINUS	8907	2008	267.62	159058.4	179.916	233.96	159058.19	972	14363	1464	76.57	5.51
LOW_PINUS	8908	2008	211.74	159058.9	179.792	578.13	159057.89	1220	14363	1533	80.05	5.82
LOW_PINUS	8909	2008	349.57	159068	179.984	45.42	159068.02	837	14370	1429	72.9	4.22
LOW_PINUS	8910	2008	275.46	159066.3	179.82	500.08	159065.55	1164	14368	1517	79.78	5.42
LOW_PINUS	8911	2008	302.27	159070	179.779	614.13	159068.78	1246	14370	1547	81.12	6.66
LOW_PINUS	8912	2008	380.75	159070.3	179.857	397.33	159069.83	1090	14371	1507	78.97	5.3
LOW_PINUS	8913	2008	207.84	159073.8	179.675	901.02	159071.23	1452	14372	1624	85.36	5.44
LOW_PINUS	8914	2008	346	159075.1	179.995	14.9	159075.09	815	14375	1433	72.73	4.16
LOW_PINUS	8915	2008	232.13	159077.3	179.903	268.97	159077.09	997	14376	1489	77.77	4.97
LOW_PINUS	8916	2008	302.99	159082.5	179.841	440.96	159081.86	1121	14380	1524	79.59	6.19
LOW_PINUS	8917	2008	202.65	159082.3	179.923	213.15	159082.19	957	14380	1485	77.54	6.41
LOW_PINUS	8918	2008	162.92	159082.8	179.913	241.96	159082.64	978	14380	1490	77.9	5.33
LOW_PINUS	8919	2008	148.45	159083.3	179.79	581.84	159082.19	1222	14380	1557	81.34	6.69
LOW_PINUS	8920	2008	209.67	159089.8	179.94	166.07	159089.69	923	14385	1489	76.91	7.48
LOW_PINUS	8921	2008	147.02	159090.2	179.982	49.97	159090.19	840	14386	1452	74.13	4.45
LOW_PINUS	8922	2008	356.03	159093	179.819	501.84	159092.23	1165	14387	1544	81.17	5.89
LOW_PINUS	8923	2008	280.01	159098.9	179.776	622.67	159097.66	1252	14391	1577	82.69	5.72
LOW_PINUS	8924	2008	229.71	159097.6	179.673	906.98	159095	1456	14389	1650	86.71	5.51
LOW_PINUS	8925	2008	504.91	159103.5	179.992	21.81	159103.48	820	14395	1462	74.29	4.61
LOW_PINUS	8926	2008	344.31	159097.5	179.856	399.61	159096.97	1091	14391	1534	80.37	6.86
LOW_PINUS	8927	2008	155.43	159099.8	179.9	276.44	159099.61	1003	14393	1513	79	6.29
LOW_PINUS	8928	2008	135.66	159101.5	179.786	593.08	159100.38	1230	14393	1576	82.45	5.76
LOW_PINUS	8929	2008	282.76	159107.5	179.838	450.78	159106.89	1128	14398	1551	81.05	5.87
LOW_PINUS	8930	2008	109.61	159108.5	179.919	225.49	159108.34	966	14399	1513	79.16	7.04
LOW_PINUS	8931	2008	50.14	159105.6	179.91	248.74	159105.38	983	14397	1514	79.14	6.75
LOW_PINUS	8932	2008	285.96	159113.2	179.98	56.61	159113.2	845	14402	1475	75.39	5.02
LOW_PINUS	8933	2008	98.76	159115.2	179.937	174.4	159115.09	929	14404	1515	78.39	6.08
LOW_PINUS	8934	2008	196.23	159119.9	179.671	913.93	159117.25	1461	14405	1675	88	5.58
LOW_PINUS	8935	2008	338.2	159122.4	179.854	405.27	159121.84	1095	14409	1560	81.7	5.24
LOW_PINUS	8936	2008	297.08	159123.3	179.819	502.83	159122.55	1166	14409	1575	82.79	6.33
LOW_PINUS	8937	2008	135.41	159121.3	179.898	283.67	159121.06	1008	14408	1536	80.24	6.52
LOW_PINUS	8938	2008	3.98	159118.5	179.845	430.98	159117.88	1114	14406	1559	81.48	4.17
LOW_PINUS	8939	2008	349.03	159126.3	179.772	632	159125.06	1258	14411	1607	84.27	5.48
LOW_PINUS	8940	2008	143.45	159123.3	179.785	598	159122.19	1234	14409	1599	83.71	5.61
LOW_PINUS	8941	2008	343.08	159132.2	179.989	30.67	159132.23	826	14416	1492	75.92	4.38
LOW_PINUS	8942	2008	58.03	159126.5	179.908	256.27	159126.31	988	14412	1536	80.26	6.08
LOW_PINUS	8943	2008	242.06	159133.2	179.834	460.6	159132.48	1135	14416	1578	82.56	5.88
LOW_PINUS	8944	2008	156.8	159134.5	179.915	235.71	159134.33	973	14418	1540	80.54	6.29
LOW_PINUS	8945	2008	401.15	159139.7	179.977	64.93	159139.72	851	14421	1503	77	5.09
LOW_PINUS	8946	2008	101.95	159137	179.936	178.35	159136.92	932	14419	1537	79.6	6.43
LOW_PINUS	8947	2008	128.97	159143.4	179.783	601.97	159142.25	1237	14423	1619	84.8	5.89
LOW_PINUS	8948	2008	227.13	159146.5	179.669	918.95	159143.88	1465	14424	1704	89.51	6.43
LOW_PINUS	8949	2008	253.78	159147	179.895	290.39	159146.77	1013	14427	1562	81.65	5.35
LOW_PINUS	8950	2008	380.83	159147.9	179.851	413.94	159147.39	1102	14427	1586	83	5.71
LOW_PINUS	8951	2008	186.35	159148.3	179.905	263.44	159148.09	993	14427	1559	81.44	5.21
LOW_PINUS	8952	2008	316.92	159153.1	179.772	634.69	159151.83	1260	14430	1634	85.68	5.62
LOW_PINUS	8953	2008	425.41	159154.6	179.816	512.21	159153.77	1172	14432	1610	84.48	6.16
LOW_PINUS	8954	2008	351.24	159156.9	179.988	34.7	159156.86	829	14434	1517	77.25	4.71
LOW_PINUS	8955	2008	325.52	159158.3	179.832	467.91	159157.66	1140	14434	1604	84	5.41
LOW_PINUS	8956	2008	85.6	159159.1	179.932	187.87	159159.03	939	14435	1560	80.97	6.51
LOW_PINUS	8957	2008	151.91	159160.4	179.913	242.43	159160.19	978	14436	1567	81.93	5.75
LOW_PINUS	8958	2008	137.02	159163.3	179.782	604.22	159162.17	1238	14438	1639	85.87	6.1
LOW_PINUS	8959	2008	295.05	159167.4	179.974	71	159167.38	855	14441	1532	78.62	5.73
LOW_PINUS	8960	2008	299.1	159174	179.667	925.83	159171.34	1470	14444	1733	91.01	5.56
LOW_PINUS	8961	2008	199.35	159173.7	179.902	272.25	159173.45	1000	14446	1586	82.82	6.35
LOW_PINUS	8962	2008	537.32	159175.7	179.849	419.53	159175.13	1106	14447	1615	84.48	5.7
LOW_PINUS	8963	2008	189.73	159174.6	179.892	301.21	159174.34	1021	14446	1592	83.3	6.65
LOW_PINUS	8964	2008	193.54	159177.8	179.767	645.95	159176.48	1268	14448	1661	87.1	6.19
LOW_PINUS	8965	2008	224.77	159183	179.831	469.1	159182.3	1141	14452	1629	85.32	5.4
LOW_PINUS	8966	2008	366.66	159187.4	179.984	43.49	159187.42	835	14456	1548	78.94	5.88
LOW_PINUS	8967	2008	67.08	159180.8	179.931	192.81	159180.67	943	14451	1582	82.21	6
LOW_PINUS	8968	2008	213.83	159184.6	179.813	519.27	159183.8	1177	14453	1642	86.05	5.97
LOW_PINUS	8969	2008	255.98	159185.3	179.779	612.66	159184.17	1245	14453	1662	87.15	6.27
LOW_PINUS	8970	2008	164.45	159185.4	179.91	249.63	159185.2	983	14454	1594	83.31	5.85
LOW_PINUS	8971	2008	305.81	159193.5	179.972	78.7	159193.52	861	14460	1560	80.23	5.67
LOW_PINUS	8972	2008	377.04	159201.1	179.664	934.81	159198.36	1476	14464	1764	92.6	5.41
LOW_PINUS	8973	2008	183.13	159200	179.889	307.42	159199.73	1025	14465	1618	84.7	6.33
LOW_PINUS	8974	2008	74.75	159198.8	179.899	280.3	159198.58	1006	14464	1612	84.18	6.46
LOW_PINUS	8975	2008	538.42	159205.6	179.845	429.96	159205.06	1113	14468	1646	86.04	7.27
LOW_PINUS	8976	2008	182.51	159202	179.765	651.65	159200.66	1273	14465	1686	88.41	6.41
LOW_PINUS	8977	2008	110.13	159200.5	179.929	198.5	159200.34	947	14465	1602	83.36	5.82
LOW_PINUS	8978	2008	203.91	159206.9	179.83	473.63	159206.23	1145	14469	1653	86.63	5.1
LOW_PINUS	8979	2008	120.14	159208.2	179.907	258.04	159208	990	14471	1618	84.54	5.97
LOW_PINUS	8980	2008	228.29	159209.3	179.811	525.51	159208.42	1182	14471	1670	87.42	5.62
LOW_PINUS	8981	2008	212.22	159210.2	179.778	617.6	159209	1248	14471	1688	88.52	6.41
LOW_PINUS	8982	2008	205.53	159215	179.982	51.14	159214.98	841	14476	1577	80.52	6.36
LOW_PINUS	8983	2008	205.93	159218.6	179.969	85.76	159218.56	866	14478	1586	81.73	6.17
LOW_PINUS	8984	2008	207.55	159224.1	179.886	315.93	159223.83	1031	14482	1644	86.13	6.62
LOW_PINUS	8985	2008	93.35	159221.3	179.926	204.35	159221.16	951	14480	1623	84.56	6.03
LOW_PINUS	8986	2008	85.91	159223	179.897	286.71	159222.7	1010	14481	1638	85.59	6.54
LOW_PINUS	8987	2008	178.59	159225.7	179.763	658.11	159224.3	1277	14482	1711	89.72	6.42
LOW_PINUS	8988	2008	306.33	159230.9	179.661	941.75	159228.16	1481	14485	1796	94.26	6.1
LOW_PINUS	8989	2008	132.87	159226.6	179.828	478.52	159225.91	1148	14483	1674	87.79	5.94
LOW_PINUS	8990	2008	127.59	159231.9	179.906	261.8	159231.66	992	14488	1642	85.78	6.04
LOW_PINUS	8991	2008	171.33	159232.5	179.808	532.27	159231.59	1187	14488	1695	88.62	5.46
